vendor_record_id,vendor_id,vendor_name,vendor_country,vendor_region,vendor_tier,vendor_category,snapshot_month,on_time_delivery_rate,quality_acceptance_rate,quality_rejection_count,defect_rate_pct,lead_time_avg_days,lead_time_variance_days,contract_lead_time_days,procurement_spend_usd,purchase_order_count,invoice_accuracy_rate,payment_terms_days,days_payable_outstanding,contract_start_date,contract_expiry_date,concentration_risk_pct,financial_stability_score,esg_compliance_score,past_disruption_count,active_dispute_flag,preferred_vendor_flag,vris_score,risk_category,lead_time_inconsistency_flag,contract_expired_flag,contract_renewal_due_flag,year,product_cost_competitiveness_score,cost_benchmark_order_count,otd_score,quality_score,risk_performance_score,cost_efficiency_score,lead_time_score,supplier_score
VR-00002483,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2023-11-01,74.21,83.29,2,0.15,46.69,0.9,51,12189.56,10,95.92,90,82.42,2017-10-01,2019-10-18,4.22,67.39,61.0,1,0,0,78.75,High,False,True,False,2023,47.66378495229963,24,74.21,83.29,21.25,62.140649466609744,99.64705882352942,67.44
VR-00002484,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2023-12-01,77.15,84.65,3,0.163,60.89,4.86,47,3809.48,9,100.0,90,78.82,2017-10-01,2020-11-28,18.41,100.0,71.65,0,0,0,85.62,High,True,True,False,2023,47.66378495229963,24,77.15,84.65,14.379999999999995,63.36464946660974,79.6826128735809,64.41
VR-00002485,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-01-01,87.24,91.59,1,0.047,48.07,3.41,50,3749.69,15,90.93,90,101.11,2017-10-01,2020-11-27,44.31,82.26,68.21,0,0,0,80.85,High,False,True,False,2024,40.2747595449092,39,87.24,91.59,19.150000000000006,55.47133168143644,98.636,71.44
VR-00002486,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-02-01,77.62,88.52,2,0.006,43.84,1.02,54,35609.24,9,90.6,90,88.16,2017-10-01,2022-08-02,43.94,48.73,52.64,1,0,0,69.59,Medium,False,True,False,2024,40.2747595449092,39,77.62,88.52,30.409999999999997,55.372331681436435,99.62222222222222,70.32
VR-00002487,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-03-01,80.23,89.54333333333334,1,0.055,39.09,5.11,37,23096.84,15,94.46,90,96.78,2017-10-01,2021-10-01,16.72,100.0,76.54,0,0,0,87.13,High,False,True,False,2024,40.2747595449092,39,80.23,89.54333333333334,12.870000000000005,56.53033168143644,92.96052906321518,66.98
VR-00002488,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-04-01,77.88,80.93,1,0.167,20.95,4.76,25,4247.7,16,96.4,90,86.15,2017-10-01,2021-04-25,41.34,71.18,53.38,0,0,0,73.67,High,False,True,False,2024,40.2747595449092,39,77.88,80.93,26.33,57.112331681436444,96.19200000000001,67.81
VR-00002489,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-05-01,79.93,80.17,2,0.003,17.22,0.27,22,39034.48,8,94.57,90,99.92,2017-10-01,2021-11-16,28.1,69.86,81.76,2,0,0,78.41,High,True,True,False,2024,40.2747595449092,39,79.93,80.17,21.590000000000003,56.56333168143644,99.75454545454545,67.78
VR-00002490,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-06-01,91.78,94.85,0,0.01,54.72,8.37,55,4151.88,11,93.26,90,105.45,2017-10-01,2022-02-02,5.34,35.64,66.04,0,0,0,11.94,Low,False,True,False,2024,40.2747595449092,39,91.78,94.85,88.06,56.17033168143644,96.95636363636363,87.09
VR-00002491,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-07-01,86.05,89.56,2,0.0,32.96,9.17,32,29829.77,11,87.86,90,100.76,2017-10-01,2021-03-08,17.65,60.91,64.55,1,0,0,14.85,Low,False,True,False,2024,40.2747595449092,39,86.05,89.56,85.15,54.55033168143644,91.93865291262136,82.73
VR-00002492,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-08-01,80.19,87.88,1,0.017,28.67,1.63,32,130974.51,15,91.12,90,94.36,2017-10-01,2021-05-11,9.99,74.84,42.09,0,0,0,79.41,High,False,True,False,2024,40.2747595449092,39,80.19,87.88,20.590000000000003,55.52833168143644,98.98125,68.93
VR-00002493,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-09-01,89.23,88.44,4,0.018,26.94,1.33,29,70133.93,14,89.76,90,81.78,2017-10-01,2021-01-23,18.63,57.54,78.69,0,0,0,78.11,High,False,True,False,2024,40.2747595449092,39,89.23,88.44,21.89,55.12033168143644,99.08275862068966,71.97
VR-00002494,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-10-01,94.79,94.28,0,0.037,35.28,4.18,37,17341.93,13,100.0,90,87.49,2017-10-01,2022-05-29,5.31,43.45,36.42,0,0,0,79.09,High,False,True,False,2024,40.2747595449092,39,94.79,94.28,20.909999999999997,58.19233168143644,97.74054054054054,74.86
VR-00002495,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-11-01,73.86,80.36,1,0.099,28.0,2.98,26,50706.93,9,91.57,90,92.2,2017-10-01,2020-07-17,5.71,97.07,45.58,0,0,0,81.81,High,False,True,False,2024,40.2747595449092,39,73.86,80.36,18.189999999999998,55.66333168143643,91.9934065934066,64.02
VR-00002496,VND-000182,Hensley-Harvey,Fiji,EMEA,Tier-2,Logistics,2024-12-01,96.67,76.97,1,0.064,30.06,2.32,32,69462.05,11,92.02,90,89.91,2017-10-01,2021-07-21,39.09,89.48,70.57,0,0,0,82.85,High,False,True,False,2024,40.2747595449092,39,96.67,76.97,17.150000000000006,55.79833168143644,98.55,70.98
VR-00004657,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-01-01,91.89,90.75,2,0.011,44.82,1.53,56,87910.37,17,84.75,45,66.26,2015-07-01,2019-05-10,10.62,95.41,43.33,1,0,0,86.42,High,False,True,False,2021,21.7402070693215,29,91.89,90.75,13.579999999999998,40.64314494852505,99.45357142857142,69.45
VR-00004658,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-02-01,95.84,97.57,0,0.007,41.19,2.21,48,89199.93,16,91.13,45,48.15,2015-07-01,2019-08-23,27.08,89.77,40.77,0,0,0,85.56,High,False,True,False,2021,21.7402070693215,29,95.84,97.57,14.439999999999998,42.55714494852505,99.07916666666667,72.4
VR-00004659,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-03-01,100.0,96.36,1,0.0,7.96,0.38,7,3037.79,9,91.33,45,50.27,2015-07-01,2018-09-10,29.56,55.09,56.6,0,0,0,80.65,High,False,True,False,2021,21.7402070693215,29,100.0,96.36,19.349999999999994,42.617144948525045,89.26604450825556,72.92
VR-00004660,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-04-01,87.26,94.52,0,0.055,36.79,3.56,34,1504.63,6,97.46,45,45.26,2015-07-01,2017-11-23,20.62,51.57,47.51,1,0,0,77.44,High,False,True,False,2021,21.7402070693215,29,87.26,94.52,22.560000000000002,44.45614494852504,91.83901635674657,70.04
VR-00004661,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-05-01,76.62,86.93,3,0.053,53.85,2.91,60,42121.92,13,93.4,45,47.74,2015-07-01,2017-12-12,8.62,59.985,81.51,0,0,0,78.87,High,False,True,False,2021,21.7402070693215,29,76.62,86.93,21.129999999999995,43.23814494852505,99.03,65.94
VR-00004662,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-06-01,97.99,97.12,0,0.028,27.38,1.85,29,13280.15,19,88.74,45,52.94,2015-07-01,2018-02-16,25.04,49.62,73.12,0,0,0,81.28,High,False,True,False,2021,21.7402070693215,29,97.99,97.12,18.72,41.840144948525044,98.72413793103448,73.65
VR-00004663,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-07-01,99.51,94.08,1,0.002,19.07,0.07,25,40996.63,10,95.64,45,35.94,2015-07-01,2019-10-28,27.34,35.86,50.82,0,0,0,76.41,High,True,True,False,2021,21.7402070693215,29,99.51,94.08,23.590000000000003,43.91014494852505,99.944,74.97
VR-00004664,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-08-01,98.16,92.64,0,0.114,19.08,1.4,23,61958.52,12,86.44,45,42.2,2015-07-01,2020-02-17,41.23,39.53,54.83,0,0,0,73.92,High,False,True,False,2021,21.7402070693215,29,98.16,92.64,26.08,41.150144948525046,98.78260869565217,74.18
VR-00004665,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-09-01,97.34,89.93,0,0.084,37.07,2.82,38,47278.05,13,82.95,45,48.86,2015-07-01,2017-12-25,34.43,35.68,73.91,1,0,0,74.98,High,False,True,False,2021,21.7402070693215,29,97.34,89.93,25.019999999999996,40.10314494852505,98.51578947368421,72.98
VR-00004666,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-10-01,78.0,88.91,1,0.011,7.92,0.21,8,60331.1,12,94.59,45,55.73,2015-07-01,2020-06-22,22.89,53.48,45.07,0,0,0,73.51,High,False,True,False,2021,21.7402070693215,29,78.0,88.91,26.489999999999995,43.595144948525046,99.475,67.94
VR-00004667,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-11-01,100.0,86.9,3,0.017,41.74,0.93,60,9786.75,8,86.34,45,57.4,2015-07-01,2019-11-19,14.18,55.51,73.23,1,0,0,82.31,High,True,True,False,2021,21.7402070693215,29,100.0,86.9,17.689999999999998,41.12014494852505,99.69,72.04
VR-00004668,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2021-12-01,87.88,100.0,0,0.0,22.7,3.61,26,83109.39,17,99.69,45,52.5,2015-07-01,2017-07-03,12.51,71.52,88.66,1,0,0,88.23,High,False,True,False,2021,21.7402070693215,29,87.88,100.0,11.769999999999996,45.12514494852505,97.22307692307692,70.07
VR-00004669,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-01-01,100.0,94.09,0,0.022,32.55,4.35,34,3651.74,15,86.33,45,43.06,2015-07-01,2020-06-13,25.18,54.68,52.17,0,1,0,79.83,High,False,True,False,2022,22.445990808961817,20,100.0,94.09,20.17,41.61119356627327,97.44117647058823,73.71
VR-00004670,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-02-01,96.52,93.49,0,0.077,18.66,0.07,19,5963.93,11,92.07,45,53.57,2015-07-01,2017-12-01,43.06,71.65,50.23,1,0,0,9.27,Low,False,True,False,2022,22.445990808961817,20,96.52,93.49,90.73,43.333193566273266,99.92631578947369,87.29
VR-00004671,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-03-01,94.73,93.69,0,0.01,56.49,6.35,46,4269.29,15,90.36,45,62.08,2015-07-01,2020-03-09,35.98,61.9,67.14,1,0,0,80.52,High,True,True,False,2022,22.445990808961817,20,94.73,93.69,19.480000000000004,42.820193566273275,82.3834037574946,69.83
VR-00004672,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-04-01,97.27,90.07,1,0.052,27.65,1.18,27,483972.55,12,97.76,45,42.15,2015-07-01,2018-05-30,9.45,80.39,67.6,0,0,0,88.53,High,False,True,False,2022,22.445990808961817,20,97.27,90.07,11.469999999999999,45.040193566273274,97.24527493135089,70.83
VR-00004673,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-05-01,89.11,97.56,0,0.006,54.8,7.11,52,48611.31,16,87.93,45,48.89,2015-07-01,2019-06-10,40.91,100.0,69.26,0,0,0,86.37,High,False,True,False,2022,22.445990808961817,20,89.11,97.56,13.629999999999995,42.091193566273276,93.17779337450871,69.26
VR-00004674,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-06-01,100.0,95.92,0,0.079,17.66,2.16,16,147278.53,7,100.0,45,42.99,2015-07-01,2020-02-13,41.69,85.35,77.2,0,0,0,87.72,High,False,True,False,2022,22.445990808961817,20,100.0,95.92,12.280000000000001,45.71219356627327,89.780181200453,71.96
VR-00004675,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-07-01,93.15,89.15,1,0.012,41.0,1.31,32,27741.4,12,91.15,45,44.6,2015-07-01,2018-11-04,37.75,32.14,44.46,0,0,0,70.44,High,True,True,False,2022,22.445990808961817,20,93.15,89.15,29.560000000000002,43.05719356627327,81.6202743902439,70.39
VR-00004676,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-08-01,81.45,92.86,1,0.016,55.36,6.86,53,42442.59,6,94.4,45,51.35,2015-07-01,2020-04-27,26.65,70.83,58.4,0,0,0,79.38,High,False,True,False,2022,22.445990808961817,20,81.45,92.86,20.620000000000005,44.03219356627327,94.00091613043953,67.84
VR-00004677,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-09-01,93.68,93.18,1,0.09,49.64,2.42,45,5788.62,11,95.99,45,48.05,2015-07-01,2019-08-20,44.39,51.46,61.91,1,0,0,76.48,High,False,True,False,2022,22.445990808961817,20,93.68,93.18,23.519999999999996,44.50919356627327,91.44660399319545,71.84
VR-00004678,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-10-01,95.62,90.99,2,0.095,56.76,3.97,52,6749.8,11,88.54,45,46.85,2015-07-01,2019-10-11,35.4,59.41,52.54,0,0,0,77.78,High,False,True,False,2022,22.445990808961817,20,95.62,90.99,22.22,42.27419356627327,91.764126958313,71.43
VR-00004679,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-11-01,100.0,88.59,0,0.092,11.93,2.32,12,22837.94,15,99.38,45,44.27,2015-07-01,2020-04-04,32.35,27.45,36.69,0,0,0,71.96,High,False,True,False,2022,22.445990808961817,20,100.0,88.59,28.040000000000006,45.526193566273264,96.13333333333333,74.57
VR-00004680,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2022-12-01,100.0,89.41,0,0.105,35.91,1.8,38,110405.47,12,92.8,45,48.32,2015-07-01,2020-01-21,17.29,72.84,65.44,0,0,0,85.68,High,False,True,False,2022,22.445990808961817,20,100.0,89.41,14.319999999999993,43.552193566273274,99.05263157894737,72.14
VR-00004681,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-01-01,94.43,89.13666666666666,2,0.115,17.68,1.07,22,314496.57,8,89.81,45,48.01,2015-07-01,2020-04-23,25.02,87.13,80.44,0,0,0,87.26,High,False,True,False,2023,24.75381979238862,24,94.43,89.13666666666666,12.739999999999995,44.27067385467203,99.02727272727273,70.2
VR-00004682,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-02-01,100.0,92.4,0,0.117,53.13,1.19,49,31325.16,10,91.06,45,59.17,2015-07-01,2020-04-15,10.64,75.81,20.35,0,0,0,83.19,High,False,True,False,2023,24.75381979238862,24,100.0,92.4,16.810000000000002,44.64567385467203,93.29557688688124,72.53
VR-00004683,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-03-01,90.66,91.40333333333332,1,0.188,32.74,3.42,30,4180.18,14,89.11,45,55.47,2015-07-01,2018-01-14,34.15,100.0,53.29,0,0,0,84.83,High,False,True,False,2023,24.75381979238862,24,90.66,91.40333333333332,15.170000000000002,44.06067385467203,91.02482590103848,68.78
VR-00004684,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-04-01,97.36,94.87,1,0.007,45.23,4.25,49,195243.02,11,98.58,45,48.45,2015-07-01,2019-10-13,32.54,71.18,63.28,0,0,0,83.86,High,False,True,False,2023,24.75381979238862,24,97.36,94.87,16.14,46.901673854672026,98.26530612244898,73.19
VR-00004685,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-05-01,97.75,100.0,0,0.0,42.63,6.69,50,15229.63,9,93.86,45,39.01,2015-07-01,2018-02-12,44.99,36.28,51.33,2,0,0,74.46,High,False,True,False,2023,24.75381979238862,24,97.75,100.0,25.540000000000006,45.48567385467203,97.324,75.85
VR-00004686,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-06-01,88.62,88.96,0,0.017,7.06,0.04,7,4129.96,15,80.8,45,42.0,2015-07-01,2018-02-07,24.58,42.68,78.24,1,0,0,75.7,High,False,True,False,2023,24.75381979238862,24,88.62,88.96,24.299999999999997,41.56767385467203,99.2058276001619,70.35
VR-00004687,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-07-01,100.0,100.0,0,0.0,51.22,0.1,40,57959.92,10,100.0,45,48.7,2015-07-01,2018-05-07,41.74,37.92,22.51,0,0,0,73.57,High,True,True,False,2023,24.75381979238862,24,100.0,100.0,26.430000000000007,47.32767385467203,82.42559547051934,74.75
VR-00004688,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-08-01,87.4,91.43,0,0.046,25.07,0.98,22,66556.99,21,100.0,45,42.88,2015-07-01,2017-07-20,19.37,85.94,34.53,0,0,0,82.87,High,False,True,False,2023,24.75381979238862,24,87.4,91.43,17.129999999999995,47.32767385467203,89.31252130398522,68.43
VR-00004689,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-09-01,86.14,100.0,0,0.0,46.29,3.21,43,196933.51,9,89.47,45,42.2,2015-07-01,2020-06-26,21.55,51.56,35.89,0,0,0,10.89,Low,False,True,False,2023,24.75381979238862,24,86.14,100.0,89.11,44.16867385467203,92.82108346269976,84.21
VR-00004690,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-10-01,84.53,92.68,1,0.005,48.94,3.08,44,24960.81,15,88.46,45,34.79,2015-07-01,2020-04-27,18.97,100.0,23.1,3,0,0,82.98,High,False,True,False,2023,24.75381979238862,24,84.53,92.68,17.019999999999996,43.865673854672025,90.52480588475686,67.46
VR-00004691,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-11-01,98.59,91.22,1,0.027,66.67,3.88,58,12370.82,14,91.08,45,33.67,2015-07-01,2018-02-23,31.38,60.56,55.1,0,0,0,79.91,High,False,True,False,2023,24.75381979238862,24,98.59,91.22,20.090000000000003,44.651673854672026,88.25858913950856,71.78
VR-00004692,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2023-12-01,78.23,96.71,0,0.063,42.62,1.62,60,367209.12,9,93.06,45,50.53,2015-07-01,2019-12-26,11.47,100.0,69.49,2,0,0,88.43,High,True,True,False,2023,24.75381979238862,24,78.23,96.71,11.569999999999993,45.245673854672035,99.46000000000001,66.83
VR-00004693,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-01-01,91.5,97.51,0,0.013,41.34,0.67,53,234405.39,15,87.8,45,25.41,2015-07-01,2017-10-17,41.72,65.35,78.23,1,0,0,80.79,High,True,True,False,2024,17.640595532131506,22,91.5,97.51,19.209999999999994,38.688416872492056,99.74716981132076,71.56
VR-00004694,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-02-01,100.0,95.12,0,0.02,45.69,8.36,57,21426.99,10,91.75,45,49.63,2015-07-01,2019-06-06,16.04,35.26,54.77,0,0,0,78.32,High,False,True,False,2024,17.640595532131506,22,100.0,95.12,21.680000000000007,39.87341687249205,97.06666666666666,73.9
VR-00004695,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-03-01,98.3,90.54,1,0.194,51.28,11.52,58,40324.77,13,95.78,45,62.52,2015-07-01,2020-06-01,9.2,22.42,72.47,0,0,0,77.61,High,False,True,False,2024,17.640595532131506,22,98.3,90.54,22.39,41.082416872492054,96.02758620689656,72.64
VR-00004696,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-04-01,98.99,93.07,0,0.067,16.83,3.04,22,120406.67,14,90.7,45,43.0,2015-07-01,2018-10-11,40.11,29.65,54.62,0,0,0,72.81,High,True,True,False,2024,17.640595532131506,22,98.99,93.07,27.189999999999998,39.55841687249205,97.23636363636363,74.27
VR-00004697,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-05-01,96.91,87.07,2,0.103,18.55,0.47,24,122768.14,12,91.74,45,58.88,2015-07-01,2020-04-09,32.36,67.65,40.59,0,0,0,78.55,High,True,True,False,2024,17.640595532131506,22,96.91,87.07,21.450000000000003,39.87041687249205,99.60833333333333,71.7
VR-00004698,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-06-01,100.0,95.26,1,0.019,50.22,5.46,57,48878.5,8,91.06,45,35.89,2015-07-01,2019-06-26,2.76,100.0,38.73,1,0,0,91.62,High,False,True,False,2024,17.640595532131506,22,100.0,95.26,8.379999999999995,39.66641687249206,98.08421052631579,71.39
VR-00004699,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-07-01,100.0,88.75,2,0.026,55.73,5.56,50,81132.9,17,91.51,45,25.35,2015-07-01,2018-04-09,12.43,36.9,54.47,0,0,0,77.86,High,False,True,False,2024,17.640595532131506,22,100.0,88.75,22.14,39.801416872492055,89.55062766911897,71.58
VR-00004700,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-08-01,93.03,88.73,2,0.146,21.04,1.8,22,49124.48,10,93.74,45,53.79,2015-07-01,2019-01-10,7.73,59.985,49.36,0,0,0,84.94,High,False,True,False,2024,17.640595532131506,22,93.03,88.73,15.060000000000002,40.47041687249205,98.36363636363637,69.49
VR-00004701,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-09-01,93.06,90.05,1,0.095,23.53,0.26,25,74809.12,14,94.79,45,42.85,2015-07-01,2020-01-21,31.6,58.28,79.49,0,0,0,80.62,High,False,True,False,2024,17.640595532131506,22,93.06,90.05,19.379999999999995,40.78541687249206,99.792,70.89
VR-00004702,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-10-01,100.0,96.31,0,0.028,37.63,5.04,44,209679.24,11,79.85,45,44.49,2015-07-01,2019-12-04,25.64,56.52,51.68,0,0,0,79.87,High,False,True,False,2024,17.640595532131506,22,100.0,96.31,20.129999999999995,36.30341687249205,97.70909090909092,73.39
VR-00004703,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-11-01,100.0,97.76,0,0.008,7.15,0.07,7,97193.59,13,94.4,45,53.09,2015-07-01,2018-03-14,3.33,100.0,69.86,1,0,0,95.48,High,False,True,False,2024,17.640595532131506,22,100.0,97.76,4.519999999999996,40.66841687249205,98.12167832167832,71.27
VR-00004704,VND-000185,Rodriguez-Daniel,Chad,Americas,Tier-1,Industrial Parts,2024-12-01,99.05,97.27666666666669,0,0.0,30.76,0.84,34,16743.38,18,90.67,45,49.49,2015-07-01,2019-01-20,43.11,95.99,55.41,0,0,0,87.1,High,False,True,False,2024,17.640595532131506,22,99.05,97.27666666666669,12.900000000000006,39.54941687249205,99.50588235294117,72.61
VR-00011617,VND-000188,"Williams, Reed and Hale",Svalbard & Jan Mayen Islands,Americas,Tier-3,Raw Materials,2021-01-01,73.86,70.19,6,0.362,15.96,1.02,16,93291.4,7,88.11,90,97.53,2016-08-01,2019-09-14,5.18,34.95,86.88,0,0,0,71.22,High,False,True,False,2021,15.031381917981198,30,73.86,70.19,28.78,36.95496734258684,98.725,62.3
VR-00011618,VND-000188,"Williams, Reed and Hale",Svalbard & Jan Mayen Islands,Americas,Tier-3,Raw Materials,2021-02-01,84.7,86.76,2,0.146,34.5,1.53,36,741.96,12,99.48,90,100.69,2016-08-01,2019-04-09,13.41,66.69,76.41,1,0,0,81.75,High,False,True,False,2021,15.031381917981198,30,84.7,86.76,18.25,40.36596734258684,99.15,67.34
VR-00011619,VND-000188,"Williams, Reed and Hale",Svalbard & Jan Mayen Islands,Americas,Tier-3,Raw Materials,2021-03-01,62.94,81.23666666666666,2,0.053,56.18,0.05,55,8732.48,13,96.54,90,74.03,2016-08-01,2018-10-19,20.02,66.69,46.39,0,0,0,70.24,High,False,True,False,2021,15.031381917981198,30,62.94,81.23666666666666,29.760000000000005,39.48396734258684,98.3015049030713,61.75
VR-00011620,VND-000188,"Williams, Reed and Hale",Svalbard & Jan Mayen Islands,Americas,Tier-3,Raw Materials,2021-04-01,77.6,73.0,3,0.16,25.15,0.85,26,5569.51,12,89.68,90,87.68,2016-08-01,2019-05-13,7.35,58.18,69.42,0,0,0,75.44,High,False,True,False,2021,15.031381917981198,30,77.6,73.0,24.560000000000002,37.42596734258684,99.34615384615384,63.31
VR-00011621,VND-000188,"Williams, Reed and Hale",Svalbard & Jan Mayen Islands,Americas,Tier-3,Raw Materials,2021-05-01,79.58,80.17,3,0.052,69.07,9.67,60,111537.0,12,95.02,90,110.62,2016-08-01,2019-01-25,3.9,50.44,63.27,0,0,0,76.26,High,False,True,False,2021,15.031381917981198,30,79.58,80.17,23.739999999999995,39.027967342586834,86.27138217267508,63.45
VR-00011622,VND-000188,"Williams, Reed and Hale",Svalbard & Jan Mayen Islands,Americas,Tier-3,Raw Materials,2021-06-01,66.27,81.67,0,0.013,20.57,5.11,31,3517.15,9,88.19,90,87.73,2016-08-01,2021-02-10,22.74,66.69,55.51,1,0,0,73.67,High,True,True,False,2021,15.031381917981198,30,66.27,81.67,26.33,36.978967342586834,96.70322580645161,61.53
VR-00011623,VND-000188,"Williams, Reed and Hale",Svalbard & Jan Mayen Islands,Americas,Tier-3,Raw Materials,2021-07-01,79.39,66.01,5,0.047,18.66,1.27,19,1242.67,10,93.42,90,81.33,2016-08-01,2019-12-14,23.76,33.32,53.23,1,0,0,65.81,Medium,False,True,False,2021,15.031381917981198,30,79.39,66.01,34.19,38.54796734258684,98.66315789473684,64.44
VR-00011624,VND-000188,"Williams, Reed and Hale",Svalbard & Jan Mayen Islands,Americas,Tier-3,Raw Materials,2021-08-01,73.09,73.63,2,0.0,62.56,1.84,50,31898.32,16,86.1,90,78.61,2016-08-01,2019-12-08,39.1,99.28,83.21,1,0,0,78.92,High,True,True,False,2021,15.031381917981198,30,73.09,73.63,21.08,36.35196734258684,83.20261892583122,58.8
