finance_record_id,record_date,fiscal_week,fiscal_quarter,fiscal_year,order_id,vendor_id,shipment_id,transaction_type,revenue_usd,procurement_cost_usd,logistics_cost_usd,operational_cost_usd,sla_penalty_usd,gross_profit_usd,ebitda_usd,accounts_receivable_usd,accounts_payable_usd,inventory_value_usd,working_capital_usd,working_capital_ratio,cash_flow_usd,cash_position_usd,days_sales_outstanding,days_payable_outstanding,cash_conversion_cycle,financial_risk_score,risk_flag,cash_flow_sign_issue_flag,procurement_gt_revenue_flag
FIN-0000036666,2021-11-22,47,Q4,2021,,,,Revenue,11610.58,0.0,0.0,0.0,0.0,11610.58,11610.58,9105.03,21363.8,25349.44,13090.67,1.6128,130977.85,-3848963281.48,50.09,55.48,40.37,22.97,0,False,False
FIN-0000037161,2021-11-22,47,Q4,2021,,VND-000869,,Procurement,0.0,4821.8,0.0,0.0,0.0,-4821.8,0.0,30022.2,65996.29,41119.98,5145.89,1.078,-338293.04,-3849301574.52,56.01,59.56,56.52,24.65,0,False,False
FIN-0000040056,2021-11-22,47,Q4,2021,ORD-00038862,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50031.97,23397.33,74349.88,100984.52,5.3161,-98593.12,-3849400167.64,74.26,76.93,43.41,20.0,0,False,False
FIN-0000041617,2021-11-22,47,Q4,2021,,,,Operational Expense,0.0,0.0,0.0,1253.9,0.0,0.0,-1253.9,611915.52,111478.48,304279.03,804716.07,8.2186,-2345586.94,-3851745754.58,79.29,69.03,77.13,29.64,0,False,False
FIN-0000043190,2021-11-22,47,Q4,2021,ORD-00036541,,,SLA Penalty,0.0,0.0,0.0,0.0,8788.01,0.0,0.0,14540.31,3415.44,51448.69,62573.56,19.3208,-383179.58,-3852128934.16,44.53,42.13,36.46,24.64,0,False,False
FIN-0000043267,2021-11-22,47,Q4,2021,,,SHP-00049899,Logistics Cost,0.0,0.0,2483.34,0.0,0.0,0.0,-2483.34,27804.89,60258.58,151917.06,119463.37,2.9825,-634732.29,-3852763666.45,46.27,71.21,17.02,24.12,0,True,False
FIN-0000043609,2021-11-22,47,Q4,2021,,VND-000010,,Procurement,0.0,14071.88,0.0,0.0,0.0,-14071.88,0.0,261912.29,99051.94,76205.14,239065.49,3.4135,-206113.68,-3852969780.13,54.36,70.24,30.85,21.69,0,True,False
FIN-0000044511,2021-11-22,47,Q4,2021,,,,Revenue,86096.75,0.0,0.0,0.0,0.0,86096.75,86096.75,20565.9,52563.71,162094.13,130096.32,3.475,3544.12,-3852966236.01,64.05,33.63,57.26,23.68,0,True,False
FIN-0000045967,2021-11-22,47,Q4,2021,ORD-00022394,,,Revenue,6048.39,0.0,0.0,0.0,0.0,6048.39,6048.39,51535.51,142137.05,134008.66,43407.12,1.3054,270557.72,-3852695678.29,49.02,67.44,32.85,23.29,0,True,False
FIN-0000046179,2021-11-22,47,Q4,2021,,,,Revenue,17646.5,0.0,0.0,0.0,0.0,17646.5,17646.5,11366.99,26698.36,102553.73,87222.36,4.267,210908.16,-3852484770.13,51.01,64.72,26.66,55.42,0,False,False
FIN-0000047560,2021-11-22,47,Q4,2021,ORD-00009732,,SHP-00043895,Logistics Cost,0.0,0.0,31918.38,0.0,0.0,0.0,-31918.38,29858.71,86054.89,59983.03,3786.85,1.044,-533434.1,-3853018204.23,80.69,67.79,60.95,24.78,0,True,False
FIN-0000051469,2021-11-22,47,Q4,2021,,,,Revenue,15627.19,0.0,0.0,0.0,0.0,15627.19,15627.19,92750.16,83029.53,17776.75,27497.38,1.3312,15834.05,-3853002370.18,83.94,62.78,77.91,29.87,0,False,False
FIN-0000053100,2021-11-22,47,Q4,2021,,,SHP-00058354,Logistics Cost,0.0,0.0,10873.1,0.0,0.0,0.0,-10873.1,295265.3,47533.26,76459.88,324191.92,7.8203,-1008795.08,-3854011165.26,54.67,41.68,53.68,24.2,0,False,False
FIN-0000053347,2021-11-22,47,Q4,2021,,VND-001186,,Procurement,0.0,9529.29,0.0,0.0,0.0,-9529.29,0.0,16555.63,141070.58,4809.71,-119705.24,0.1515,-1390368.97,-3855401534.23,73.82,35.1,73.33,45.47,1,True,False
FIN-0000054400,2021-11-22,47,Q4,2021,,,,Revenue,5395.79,0.0,0.0,0.0,0.0,5395.79,5395.79,16867.71,11858.9,65002.13,70010.94,6.9037,191475.85,-3855210058.38,40.49,37.83,40.74,25.85,0,False,False
FIN-0000054928,2021-11-22,47,Q4,2021,ORD-00087000,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24272.1,71613.36,34972.59,-12368.67,0.8273,-332512.54,-3855542570.92,48.5,86.57,1.84,26.9,1,False,False
FIN-0000055654,2021-11-22,47,Q4,2021,ORD-00024509,VND-000901,,Procurement,0.0,96509.68,0.0,0.0,0.0,-96509.68,0.0,81363.21,32306.88,245634.75,294691.08,10.1216,-731648.79,-3856274219.71,64.19,70.62,17.51,20.0,0,False,False
FIN-0000057236,2021-11-22,47,Q4,2021,,,SHP-00083930,Logistics Cost,0.0,0.0,254.54,0.0,0.0,0.0,-254.54,251826.31,23743.3,38059.85,266142.86,12.2092,-89709.87,-3856363929.58,37.19,62.84,31.71,26.84,0,True,False
FIN-0000058152,2021-11-22,47,Q4,2021,ORD-00050958,,SHP-00026654,Logistics Cost,0.0,0.0,8387.76,0.0,0.0,0.0,-8387.76,55196.82,84342.71,53198.37,24052.48,1.2852,-189073.85,-3856553003.43,33.81,60.55,22.39,27.86,0,False,False
FIN-0000058653,2021-11-22,47,Q4,2021,ORD-00042831,,,Revenue,6341.53,0.0,0.0,0.0,0.0,6341.53,6341.53,80555.55,202489.78,26754.75,-95179.48,0.53,799963.19,-3855753040.24,56.82,63.53,23.39,30.35,1,True,False
FIN-0000062482,2021-11-22,47,Q4,2021,,,SHP-00054537,Logistics Cost,0.0,0.0,1707.81,0.0,0.0,0.0,-1707.81,67370.98,45941.75,220906.42,242335.65,6.2748,-309224.2,-3856062264.44,40.42,74.77,12.87,25.87,0,True,False
FIN-0000065793,2021-11-22,47,Q4,2021,ORD-00024321,VND-000483,,Procurement,0.0,3180.98,0.0,0.0,0.0,-3180.98,0.0,48467.17,236548.02,133907.13,-54173.72,0.771,-1098673.07,-3857160937.51,48.37,80.4,22.62,28.07,1,True,False
FIN-0000002380,2021-11-23,47,Q4,2021,,,,Revenue,8545.53,0.0,0.0,0.0,0.0,8545.53,8545.53,75475.74,9048.7,114754.79,181181.83,21.023,767429.9,-3856393507.61,46.84,65.85,29.22,23.95,0,True,False
FIN-0000002602,2021-11-23,47,Q4,2021,,,,Revenue,183866.37,0.0,0.0,0.0,0.0,183866.37,183866.37,144329.57,16867.7,29438.6,156900.47,10.3018,429587.21,-3855963920.4,70.79,80.48,19.28,59.18,0,True,False
FIN-0000003859,2021-11-23,47,Q4,2021,ORD-00029251,,,Revenue,12059.61,0.0,0.0,0.0,0.0,12059.61,12059.61,111702.8,140760.63,150431.91,121374.08,1.8623,930180.36,-3855033740.04,49.09,60.07,20.59,23.27,0,True,False
FIN-0000004434,2021-11-23,47,Q4,2021,ORD-00058895,,,Revenue,57081.64,0.0,0.0,0.0,0.0,57081.64,57081.64,8032.41,38939.68,150774.27,119867.0,4.0783,51697.1,-3854982042.94,62.42,59.83,67.92,26.88,0,True,False
FIN-0000005905,2021-11-23,47,Q4,2021,ORD-00006748,,SHP-00011705,Logistics Cost,0.0,0.0,1227.33,0.0,0.0,0.0,-1227.33,29888.94,56519.01,173060.34,146430.27,3.5908,-523236.63,-3855505279.57,61.28,80.71,23.81,20.0,0,False,False
FIN-0000007013,2021-11-23,47,Q4,2021,ORD-00087032,VND-000813,,Procurement,0.0,65711.61,0.0,0.0,0.0,-65711.61,0.0,13954.71,71620.14,66182.14,8516.71,1.1189,-621544.5,-3856126824.07,78.04,58.38,67.69,26.81,0,True,False
FIN-0000008064,2021-11-23,47,Q4,2021,ORD-00048237,,,Revenue,641285.84,0.0,0.0,0.0,0.0,641285.84,641285.84,7653.49,63361.33,316771.3,261063.46,5.1202,1114991.3,-3855011832.77,51.37,74.97,15.01,22.59,0,False,False
FIN-0000008165,2021-11-23,47,Q4,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30750.34,139789.85,150973.81,41934.3,1.3,-410237.87,-3855422070.64,49.15,29.68,70.18,30.81,0,False,False
FIN-0000008956,2021-11-23,47,Q4,2021,ORD-00083119,,,Revenue,33019.22,0.0,0.0,0.0,0.0,33019.22,33019.22,252440.93,14047.24,58295.2,296688.89,22.1208,525437.46,-3854896633.18,64.82,69.99,40.83,20.0,0,False,False
FIN-0000010643,2021-11-23,47,Q4,2021,,,,Revenue,62618.01,0.0,0.0,0.0,0.0,62618.01,62618.01,180876.48,2833306.14,930144.27,-1722285.39,0.3921,339457.28,-3854557175.9,51.05,61.21,33.54,34.84,1,False,False
FIN-0000014200,2021-11-23,47,Q4,2021,ORD-00023634,,,Revenue,791148.02,0.0,0.0,0.0,0.0,791148.02,791148.02,137642.77,470951.25,204661.98,-128646.5,0.7268,24654.55,-3854532521.35,53.56,44.5,65.12,33.43,1,False,False
FIN-0000014744,2021-11-23,47,Q4,2021,,,,Revenue,143568.91,0.0,0.0,0.0,0.0,143568.91,143568.91,68471.83,11360.72,70313.74,127424.85,12.2163,314861.12,-3854217660.23,59.22,63.29,50.68,21.94,0,True,False
FIN-0000017155,2021-11-23,47,Q4,2021,ORD-00073787,VND-001196,,Procurement,0.0,55969.65,0.0,0.0,0.0,-55969.65,0.0,29131.8,50739.35,274948.91,253341.36,5.993,-35548.99,-3854253209.22,63.68,68.46,36.27,20.0,0,True,False
FIN-0000017467,2021-11-23,47,Q4,2021,ORD-00035715,,,Revenue,138921.6,0.0,0.0,0.0,0.0,138921.6,138921.6,191022.16,4602.33,31149.8,217569.63,48.2738,257027.08,-3853996182.14,65.07,87.88,27.75,20.0,0,True,False
FIN-0000019626,2021-11-23,47,Q4,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63842.64,63848.36,22678.98,22673.26,1.3551,-333401.5,-3854329583.64,46.75,56.64,40.47,23.98,0,True,False
FIN-0000021641,2021-11-23,47,Q4,2021,,,,Revenue,6773.48,0.0,0.0,0.0,0.0,6773.48,6773.48,8377.94,122569.14,73890.27,-40300.93,0.6712,1047106.15,-3853282477.49,70.39,92.25,12.81,26.58,1,True,False
FIN-0000026638,2021-11-23,47,Q4,2021,,,,Operational Expense,0.0,0.0,0.0,12046.7,0.0,0.0,-12046.7,44742.78,283873.32,30726.79,-208403.75,0.2659,-92406.74,-3853374884.23,59.8,81.15,17.16,57.12,1,True,False
FIN-0000026641,2021-11-23,47,Q4,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259748.65,164657.08,34796.31,129887.88,1.7888,-312861.98,-3853687746.21,61.89,70.08,56.66,23.5,0,False,False
FIN-0000026921,2021-11-23,47,Q4,2021,,,,Operational Expense,0.0,0.0,0.0,3134.67,0.0,0.0,-3134.67,18565.61,26934.85,113054.07,104684.83,4.8866,-1357040.22,-3855044786.43,65.46,77.13,40.35,20.0,0,False,False
FIN-0000033546,2021-11-23,47,Q4,2021,ORD-00064403,,,Revenue,1191.37,0.0,0.0,0.0,0.0,1191.37,1191.37,26100.1,29992.85,184519.73,180626.98,7.0223,463444.27,-3854581342.16,61.88,88.94,19.05,20.0,0,True,False
FIN-0000033705,2021-11-23,47,Q4,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3346.91,66164.83,97331.12,34513.2,1.5216,-653864.6,-3855235206.76,48.34,94.25,-19.99,23.5,0,True,False
FIN-0000038206,2021-11-23,47,Q4,2021,,VND-000756,,Procurement,0.0,24423.79,0.0,0.0,0.0,-24423.79,0.0,374106.31,48418.09,11188.43,336876.65,7.9577,-272760.66,-3855507967.42,77.57,70.67,49.3,21.29,0,True,False
FIN-0000038726,2021-11-23,47,Q4,2021,,,,Revenue,2892.88,0.0,0.0,0.0,0.0,2892.88,2892.88,129330.76,95108.97,275210.59,309432.38,4.2535,175523.81,-3855332443.61,61.22,57.43,44.88,20.0,0,False,False
FIN-0000040722,2021-11-23,47,Q4,2021,ORD-00001189,VND-000082,,Procurement,0.0,6304.78,0.0,0.0,0.0,-6304.78,0.0,53814.61,25804.23,77843.83,105854.21,5.1022,-1062668.12,-3856395111.73,52.44,64.03,32.08,62.49,0,False,False
FIN-0000041390,2021-11-23,47,Q4,2021,ORD-00070336,VND-000556,,Procurement,0.0,1815.84,0.0,0.0,0.0,-1815.84,0.0,39207.32,59722.17,81220.19,60705.34,2.0165,-74129.93,-3856469241.66,68.48,38.69,67.98,26.89,0,True,False
FIN-0000042483,2021-11-23,47,Q4,2021,,,,Revenue,6018.14,0.0,0.0,0.0,0.0,6018.14,6018.14,27754.06,70303.33,245039.68,202490.41,3.8802,200202.35,-3856269039.31,34.66,52.79,20.08,50.85,0,False,False
FIN-0000042999,2021-11-23,47,Q4,2021,,VND-000385,,Procurement,0.0,321.62,0.0,0.0,0.0,-321.62,0.0,27565.04,74940.91,93201.37,45825.5,1.6115,-164674.29,-3856433713.6,72.33,70.55,57.63,23.79,0,True,False
FIN-0000043233,2021-11-23,47,Q4,2021,,,SHP-00002021,Logistics Cost,0.0,0.0,521.63,0.0,0.0,0.0,-521.63,105533.5,218617.66,61804.69,-51279.47,0.7654,-36051.51,-3856469765.11,44.71,69.56,20.09,29.28,1,False,False
FIN-0000043572,2021-11-23,47,Q4,2021,,,,Revenue,73027.13,0.0,0.0,0.0,0.0,73027.13,73027.13,124982.83,14676.75,88375.1,198681.18,14.5371,1086032.52,-3855383732.59,58.44,63.48,42.83,20.47,0,True,False
FIN-0000045782,2021-11-23,47,Q4,2021,ORD-00003513,,,Revenue,5468.61,0.0,0.0,0.0,0.0,5468.61,5468.61,29280.43,21726.35,246350.31,253904.39,12.6865,184869.61,-3855198862.98,66.22,67.25,49.05,21.22,0,False,False
FIN-0000048203,2021-11-23,47,Q4,2021,,,,Revenue,11385.1,0.0,0.0,0.0,0.0,11385.1,11385.1,63323.0,17616.58,100130.17,145836.59,9.2784,1669714.96,-3853529148.02,61.54,54.65,43.98,20.0,0,False,False
FIN-0000049755,2021-11-23,47,Q4,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52745.08,23587.97,582729.75,611886.86,26.9406,-445701.81,-3853974849.83,81.15,72.83,38.56,20.0,0,True,False
FIN-0000053469,2021-11-23,47,Q4,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68843.12,65840.4,527261.33,530264.05,9.0538,-632748.63,-3854607598.46,33.8,51.28,17.5,27.86,0,True,False
FIN-0000057153,2021-11-23,47,Q4,2021,ORD-00059540,,,Revenue,164374.96,0.0,0.0,0.0,0.0,164374.96,164374.96,8040.74,19017.36,94146.67,83170.05,5.3734,760385.34,-3853847213.12,48.57,44.86,44.25,23.43,0,False,False
FIN-0000057373,2021-11-23,47,Q4,2021,ORD-00035286,,SHP-00020558,Logistics Cost,0.0,0.0,1624.36,0.0,0.0,0.0,-1624.36,78907.7,136671.21,46354.13,-11409.38,0.9165,-651971.31,-3854499184.43,54.47,59.24,21.29,23.33,1,True,False
FIN-0000058217,2021-11-23,47,Q4,2021,ORD-00051092,,,Revenue,57016.06,0.0,0.0,0.0,0.0,57016.06,57016.06,9758.45,26721.2,355915.27,338952.52,13.6848,921670.4,-3853577514.03,59.43,69.09,29.9,57.54,0,False,False
FIN-0000058770,2021-11-23,47,Q4,2021,ORD-00024776,VND-000099,,Procurement,0.0,36390.49,0.0,0.0,0.0,-36390.49,0.0,98283.46,164874.82,75946.07,9354.71,1.0567,-269003.96,-3853846517.99,65.48,79.03,40.33,20.0,0,False,False
FIN-0000059661,2021-11-23,47,Q4,2021,ORD-00003928,VND-000861,,Procurement,0.0,38587.26,0.0,0.0,0.0,-38587.26,0.0,19911.06,37563.66,32992.9,15340.3,1.4084,-140226.83,-3853986744.82,62.7,71.98,28.81,20.0,0,False,False
FIN-0000062600,2021-11-23,47,Q4,2021,,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-38540.37,776474.27,48027.39,127201.74,855648.62,18.8158,-1260270.22,-3855247015.04,84.48,63.37,73.69,28.61,0,False,False
FIN-0000064587,2021-11-23,47,Q4,2021,ORD-00017850,,,Revenue,65970.78,0.0,0.0,0.0,0.0,65970.78,65970.78,101183.15,13721.46,309666.83,397128.52,29.9421,1360341.95,-3853886673.09,71.35,85.67,22.77,20.0,0,False,False
FIN-0000065376,2021-11-23,47,Q4,2021,,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-26929.48,141163.49,20587.38,295097.35,415673.46,21.1907,-1362953.35,-3855249626.44,53.75,59.8,18.11,21.88,0,False,False
FIN-0000000994,2021-11-24,47,Q4,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18651.62,12426.13,420947.95,427173.44,35.377,-262982.51,-3855512608.95,56.18,71.36,53.88,23.81,0,False,False
FIN-0000001035,2021-11-24,47,Q4,2021,ORD-00044895,VND-000987,,Procurement,0.0,14567.98,0.0,0.0,0.0,-14567.98,0.0,23134.72,113164.77,101304.36,11274.31,1.0996,-317279.88,-3855829888.83,41.75,60.1,38.71,25.48,0,True,False
FIN-0000003757,2021-11-24,47,Q4,2021,,,SHP-00009885,Logistics Cost,0.0,0.0,1477.08,0.0,0.0,0.0,-1477.08,93010.36,21175.1,379087.64,450922.9,22.295,-1127873.0,-3856957761.83,58.43,73.92,38.37,20.47,0,False,False
FIN-0000008188,2021-11-24,47,Q4,2021,,VND-001016,,Procurement,0.0,32609.22,0.0,0.0,0.0,-32609.22,0.0,117249.22,40683.77,105409.43,181974.88,5.4729,-480186.4,-3857437948.23,56.22,85.45,42.91,61.14,0,False,False
FIN-0000008473,2021-11-24,47,Q4,2021,ORD-00014900,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18375.81,51437.07,44985.16,11923.9,1.2318,-918107.21,-3858356055.44,53.97,62.63,60.66,26.51,0,False,False
FIN-0000009747,2021-11-24,47,Q4,2021,ORD-00071617,,,Operational Expense,0.0,0.0,0.0,1783.12,0.0,0.0,-1783.12,36715.79,87910.26,65196.37,14001.9,1.1593,-1178680.68,-3859534736.12,75.01,67.06,54.17,22.75,0,False,False
FIN-0000010306,2021-11-24,47,Q4,2021,,,SHP-00027826,Logistics Cost,0.0,0.0,1112.32,0.0,0.0,0.0,-1112.32,161786.7,53529.16,293393.5,401651.04,8.5034,-92497.73,-3859627233.85,73.01,64.13,67.6,65.41,0,False,False
FIN-0000012521,2021-11-24,47,Q4,2021,,VND-000155,,Procurement,0.0,20111.11,0.0,0.0,0.0,-20111.11,0.0,4874.38,23766.28,103224.55,84332.65,4.5484,-1037536.02,-3860664769.87,38.35,42.79,39.59,26.49,0,True,False
FIN-0000012629,2021-11-24,47,Q4,2021,ORD-00077777,VND-000907,,Procurement,0.0,8359.09,0.0,0.0,0.0,-8359.09,0.0,180669.96,93268.97,103831.76,191232.75,3.0503,-913541.63,-3861578311.5,69.76,51.57,54.07,22.72,0,True,False
FIN-0000016096,2021-11-24,47,Q4,2021,ORD-00050860,VND-000944,,Procurement,0.0,7403.84,0.0,0.0,0.0,-7403.84,0.0,416090.31,33192.09,34017.0,416915.22,13.5607,-1739675.48,-3863317986.98,60.14,68.58,50.88,21.76,0,True,False
FIN-0000016196,2021-11-24,47,Q4,2021,ORD-00003239,,,Revenue,3827.2,0.0,0.0,0.0,0.0,3827.2,3827.2,14425.54,34473.07,88221.89,68174.36,2.9776,478503.99,-3862839482.99,56.44,54.58,42.07,21.07,0,False,False
FIN-0000016873,2021-11-24,47,Q4,2021,,,,SLA Penalty,0.0,0.0,0.0,0.0,7097.28,0.0,0.0,325956.62,50788.27,46832.84,322001.19,7.3401,-569793.63,-3863409276.62,71.14,76.45,59.29,24.29,0,True,False
FIN-0000017413,2021-11-24,47,Q4,2021,,,,Operational Expense,0.0,0.0,0.0,2871.53,0.0,0.0,-2871.53,10901.0,31664.04,294076.4,273313.36,9.6317,-654390.81,-3864063667.43,36.12,62.55,17.77,27.16,0,True,False
FIN-0000017459,2021-11-24,47,Q4,2021,ORD-00017590,,SHP-00069194,Logistics Cost,0.0,0.0,1575.61,0.0,0.0,0.0,-1575.61,289884.89,15931.15,205723.48,479677.22,31.1094,-1256912.57,-3865320580.0,60.61,78.06,43.12,20.0,0,True,False
FIN-0000019915,2021-11-24,47,Q4,2021,ORD-00006851,,SHP-00049156,Logistics Cost,0.0,0.0,4232.98,0.0,0.0,0.0,-4232.98,13429.43,10040.83,97662.56,101051.16,11.064,-1163803.95,-3866484383.95,65.51,88.75,29.1,20.0,0,False,False
FIN-0000021942,2021-11-24,47,Q4,2021,,,,Revenue,89155.48,0.0,0.0,0.0,0.0,89155.48,89155.48,73436.75,76836.97,62382.29,58982.07,1.7676,985249.74,-3865499134.21,61.37,65.64,38.37,20.0,0,False,False
FIN-0000023360,2021-11-24,47,Q4,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363992.15,50595.31,294634.06,608030.9,13.0175,-248092.74,-3865747226.95,57.0,57.8,54.7,23.81,0,False,False
FIN-0000027148,2021-11-24,47,Q4,2021,ORD-00028248,,,Operational Expense,0.0,0.0,0.0,1584.57,0.0,0.0,-1584.57,98091.12,143833.86,93603.64,47860.9,1.3328,-803922.71,-3866551149.66,54.11,60.86,50.51,23.42,0,False,False
FIN-0000027388,2021-11-24,47,Q4,2021,,,,Revenue,30012.44,0.0,0.0,0.0,0.0,30012.44,30012.44,20290.62,53832.96,428599.59,395057.25,8.3386,692652.97,-3865858496.69,69.63,57.55,59.33,24.3,0,False,False
FIN-0000027588,2021-11-24,47,Q4,2021,ORD-00030810,VND-000961,,Procurement,0.0,20169.22,0.0,0.0,0.0,-20169.22,0.0,56292.12,49678.95,60556.4,67169.57,2.3521,-386369.32,-3866244866.01,45.3,47.59,33.55,24.41,0,False,False
FIN-0000029077,2021-11-24,47,Q4,2021,ORD-00033513,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16872.98,6941.88,118951.27,128882.37,19.5659,-118308.23,-3866363174.24,56.36,59.55,54.18,23.85,0,False,False
FIN-0000029439,2021-11-24,47,Q4,2021,,,,Revenue,13214.87,0.0,0.0,0.0,0.0,13214.87,13214.87,17368.03,5709.0,14086.62,25745.65,5.5097,294760.65,-3866068413.59,66.07,62.58,45.43,20.13,0,True,False
FIN-0000030408,2021-11-24,47,Q4,2021,,,,Revenue,4589.78,0.0,0.0,0.0,0.0,4589.78,4589.78,234984.86,39135.64,31700.35,227549.57,6.8144,223309.46,-3865845104.13,58.11,71.02,27.42,20.57,0,False,False
FIN-0000030876,2021-11-24,47,Q4,2021,ORD-00086972,VND-000786,,Procurement,0.0,111784.66,0.0,0.0,0.0,-111784.66,0.0,221760.51,831348.8,43045.06,-566543.23,0.3185,-365848.96,-3866210953.09,63.77,62.51,39.3,33.63,1,True,False
FIN-0000031997,2021-11-24,47,Q4,2021,ORD-00087033,VND-000648,,Procurement,0.0,12949.08,0.0,0.0,0.0,-12949.08,0.0,47039.02,31065.85,300828.0,316801.17,11.1977,-352380.53,-3866563333.62,73.47,84.94,30.65,20.0,0,True,False
FIN-0000033138,2021-11-24,47,Q4,2021,,,,Revenue,167956.57,0.0,0.0,0.0,0.0,167956.57,167956.57,13433.37,149039.12,90370.92,-45234.83,0.6965,500885.3,-3866062448.32,59.13,68.78,33.81,26.33,1,False,False
FIN-0000033398,2021-11-24,47,Q4,2021,,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-166.07,53510.07,77431.96,83711.41,59789.52,1.7722,-191392.11,-3866253840.43,59.62,52.97,53.74,22.74,0,False,False
FIN-0000035818,2021-11-24,47,Q4,2021,ORD-00007058,,,Revenue,55311.1,0.0,0.0,0.0,0.0,55311.1,55311.1,18023.19,26472.64,24622.13,16172.68,1.6109,139177.59,-3866114662.84,52.08,86.38,29.56,56.04,0,True,False
FIN-0000037474,2021-11-24,47,Q4,2021,ORD-00036218,,,Revenue,62309.41,0.0,0.0,0.0,0.0,62309.41,62309.41,136676.48,120268.67,45104.06,61511.87,1.5115,575941.04,-3865538721.8,45.16,66.58,29.51,24.45,0,True,False
FIN-0000042481,2021-11-24,47,Q4,2021,ORD-00083663,,,Operational Expense,0.0,0.0,0.0,324.17,0.0,0.0,-324.17,60205.06,25243.85,2394702.88,2429664.09,97.2478,-128795.08,-3865667516.88,57.8,73.59,27.89,20.66,0,True,False
FIN-0000045328,2021-11-24,47,Q4,2021,ORD-00067619,VND-000307,,Procurement,0.0,1205.53,0.0,0.0,0.0,-1205.53,0.0,77823.89,94143.37,337837.52,321518.04,4.4152,-905488.84,-3866573005.72,60.21,71.38,49.99,21.5,0,True,False
FIN-0000045824,2021-11-24,47,Q4,2021,,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-48028.66,86405.69,1397494.3,158055.48,-1153033.13,0.1749,-375448.73,-3866948454.45,63.45,50.82,56.32,39.9,1,False,False
FIN-0000048153,2021-11-24,47,Q4,2021,,,,Revenue,104518.98,0.0,0.0,0.0,0.0,104518.98,104518.98,38052.2,13707.01,55890.81,80236.0,6.8536,785623.94,-3866162830.51,74.47,75.54,54.03,22.71,0,True,False
FIN-0000048202,2021-11-24,47,Q4,2021,ORD-00086104,,,SLA Penalty,0.0,0.0,0.0,0.0,3441.27,0.0,0.0,240169.27,105716.43,157753.94,292206.78,3.7641,-140915.03,-3866303745.54,73.68,52.46,66.57,26.47,0,True,False
FIN-0000050972,2021-11-24,47,Q4,2021,ORD-00047226,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-12315.14,158896.84,12493.63,34864.24,181267.45,15.5088,-838368.33,-3867142113.87,63.08,49.46,54.22,22.77,0,True,False
FIN-0000051180,2021-11-24,47,Q4,2021,,,,Operational Expense,0.0,0.0,0.0,12598.58,0.0,0.0,-12598.58,206693.34,58210.98,231300.63,379782.99,7.5243,-1499782.2,-3868641896.07,51.62,55.34,45.1,22.54,0,True,False
FIN-0000054159,2021-11-24,47,Q4,2021,ORD-00076000,,,Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,-100902.15,20093.59,23401.28,778113.01,774805.32,34.1095,-691654.56,-3869333550.63,57.35,59.76,25.63,20.8,0,True,False
FIN-0000054320,2021-11-24,47,Q4,2021,ORD-00067831,VND-001197,,Procurement,0.0,131428.41,0.0,0.0,0.0,-131428.41,0.0,35161.72,144367.23,54387.61,-54817.9,0.6203,-62198.34,-3869395748.97,42.4,93.09,-2.62,32.87,1,True,False
FIN-0000054980,2021-11-24,47,Q4,2021,ORD-00042474,VND-000878,,Procurement,0.0,26149.83,0.0,0.0,0.0,-26149.83,0.0,44247.08,543124.84,31497.31,-467380.45,0.1395,-351979.44,-3869747728.41,55.65,56.84,39.55,38.52,1,True,False
FIN-0000054987,2021-11-24,47,Q4,2021,ORD-00030553,,SHP-00051401,Logistics Cost,0.0,0.0,1053.26,0.0,0.0,0.0,-1053.26,107291.43,94742.38,82931.71,95480.76,2.0078,-1710085.27,-3871457813.68,55.09,68.42,31.58,21.47,0,True,False
FIN-0000055944,2021-11-24,47,Q4,2021,ORD-00061612,,SHP-00014982,Logistics Cost,0.0,0.0,1743.23,0.0,0.0,0.0,-1743.23,16449.95,43510.25,220810.85,193750.55,5.453,-229298.06,-3871687111.74,61.66,60.82,44.58,20.0,0,True,False
FIN-0000056879,2021-11-24,47,Q4,2021,,,,COGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356843.81,94663.36,186455.02,448635.47,5.7393,-1085183.49,-3872772295.23,58.95,63.05,36.52,64.61,0,True,False
