shipment_id,source_row,quality_score,selected,conflict_columns,resolution
SHP-00031830,16448,14,True,,exact duplicate; retained first source row
SHP-00031830,23279,14,False,,exact duplicate; retained first source row
SHP-00017694,16450,15,True,,exact duplicate; retained first source row
SHP-00017694,40126,15,False,,exact duplicate; retained first source row
SHP-00023051,16477,15,True,,exact duplicate; retained first source row
SHP-00023051,28363,15,False,,exact duplicate; retained first source row
SHP-00047664,16484,15,True,,exact duplicate; retained first source row
SHP-00047664,22253,15,False,,exact duplicate; retained first source row
SHP-00047678,16485,15,True,,exact duplicate; retained first source row
SHP-00047678,18742,15,False,,exact duplicate; retained first source row
SHP-00003172,16494,15,True,,exact duplicate; retained first source row
SHP-00003172,59208,15,False,,exact duplicate; retained first source row
SHP-00046401,16576,15,True,,exact duplicate; retained first source row
SHP-00046401,47128,15,False,,exact duplicate; retained first source row
SHP-00040777,16655,14,True,,exact duplicate; retained first source row
SHP-00040777,34621,14,False,,exact duplicate; retained first source row
SHP-00014178,16660,14,True,,exact duplicate; retained first source row
SHP-00014178,77228,14,False,,exact duplicate; retained first source row
SHP-00001092,16668,15,True,,exact duplicate; retained first source row
SHP-00001092,73709,15,False,,exact duplicate; retained first source row
SHP-00057648,16673,15,True,,exact duplicate; retained first source row
SHP-00057648,88283,15,False,,exact duplicate; retained first source row
SHP-00018559,16686,15,True,,exact duplicate; retained first source row
SHP-00018559,65967,15,False,,exact duplicate; retained first source row
SHP-00061932,16690,15,True,,exact duplicate; retained first source row
SHP-00061932,58168,15,False,,exact duplicate; retained first source row
SHP-00009326,16711,14,True,,exact duplicate; retained first source row
SHP-00009326,53196,14,False,,exact duplicate; retained first source row
SHP-00072104,16733,14,True,,exact duplicate; retained first source row
SHP-00072104,86631,14,False,,exact duplicate; retained first source row
SHP-00024654,16825,15,True,,exact duplicate; retained first source row
SHP-00024654,20712,15,False,,exact duplicate; retained first source row
SHP-00074689,16837,15,True,,exact duplicate; retained first source row
SHP-00074689,68420,15,False,,exact duplicate; retained first source row
SHP-00031572,16892,15,True,,exact duplicate; retained first source row
SHP-00031572,22688,15,False,,exact duplicate; retained first source row
SHP-00003297,16901,14,True,,exact duplicate; retained first source row
SHP-00003297,71504,14,False,,exact duplicate; retained first source row
SHP-00000255,16911,15,True,,exact duplicate; retained first source row
SHP-00000255,53477,15,False,,exact duplicate; retained first source row
SHP-00025591,16930,15,True,,exact duplicate; retained first source row
SHP-00025591,21543,15,False,,exact duplicate; retained first source row
SHP-00040534,16941,15,True,,exact duplicate; retained first source row
SHP-00040534,34440,15,False,,exact duplicate; retained first source row
SHP-00077476,16943,15,True,,exact duplicate; retained first source row
SHP-00077476,69922,15,False,,exact duplicate; retained first source row
SHP-00035683,16953,15,True,,exact duplicate; retained first source row
SHP-00035683,79588,15,False,,exact duplicate; retained first source row
SHP-00045831,16961,14,True,,exact duplicate; retained first source row
SHP-00045831,75837,14,False,,exact duplicate; retained first source row
SHP-00069484,16970,15,True,,exact duplicate; retained first source row
SHP-00069484,40406,15,False,,exact duplicate; retained first source row
SHP-00085304,16980,14,True,,exact duplicate; retained first source row
SHP-00085304,85389,14,False,,exact duplicate; retained first source row
SHP-00082911,17032,15,True,,exact duplicate; retained first source row
SHP-00082911,37360,15,False,,exact duplicate; retained first source row
SHP-00031818,17045,15,True,,exact duplicate; retained first source row
SHP-00031818,48696,15,False,,exact duplicate; retained first source row
SHP-00072687,17057,15,True,,exact duplicate; retained first source row
SHP-00072687,45788,15,False,,exact duplicate; retained first source row
SHP-00003741,17084,14,True,,exact duplicate; retained first source row
SHP-00003741,36886,14,False,,exact duplicate; retained first source row
SHP-00068062,17104,15,True,,exact duplicate; retained first source row
SHP-00068062,52029,15,False,,exact duplicate; retained first source row
SHP-00040174,17111,14,True,,exact duplicate; retained first source row
SHP-00040174,42116,14,False,,exact duplicate; retained first source row
SHP-00042247,17137,15,True,,exact duplicate; retained first source row
SHP-00042247,53285,15,False,,exact duplicate; retained first source row
SHP-00049559,17144,14,True,,exact duplicate; retained first source row
SHP-00049559,20330,14,False,,exact duplicate; retained first source row
SHP-00074618,17145,14,True,,exact duplicate; retained first source row
SHP-00074618,32428,14,False,,exact duplicate; retained first source row
SHP-00033918,17204,15,True,,exact duplicate; retained first source row
SHP-00033918,83471,15,False,,exact duplicate; retained first source row
SHP-00050777,17205,15,True,,exact duplicate; retained first source row
SHP-00050777,77545,15,False,,exact duplicate; retained first source row
SHP-00004945,17216,15,True,,exact duplicate; retained first source row
SHP-00004945,43229,15,False,,exact duplicate; retained first source row
SHP-00084223,17264,15,True,,exact duplicate; retained first source row
SHP-00084223,66606,15,False,,exact duplicate; retained first source row
SHP-00030185,17276,13,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00030185,68003,15,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00000928,17305,14,True,,exact duplicate; retained first source row
SHP-00000928,61721,14,False,,exact duplicate; retained first source row
SHP-00076841,17310,15,True,,exact duplicate; retained first source row
SHP-00076841,81736,15,False,,exact duplicate; retained first source row
SHP-00077098,17312,14,True,,exact duplicate; retained first source row
SHP-00077098,52019,14,False,,exact duplicate; retained first source row
SHP-00069844,17315,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00069844,69142,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00054759,17384,15,True,,exact duplicate; retained first source row
SHP-00054759,36049,15,False,,exact duplicate; retained first source row
SHP-00017032,17386,15,True,,exact duplicate; retained first source row
SHP-00017032,26858,15,False,,exact duplicate; retained first source row
SHP-00038902,17392,15,True,,exact duplicate; retained first source row
SHP-00038902,33013,15,False,,exact duplicate; retained first source row
SHP-00066090,17398,14,True,,exact duplicate; retained first source row
SHP-00066090,57865,14,False,,exact duplicate; retained first source row
SHP-00032720,17439,14,True,,exact duplicate; retained first source row
SHP-00032720,56089,14,False,,exact duplicate; retained first source row
SHP-00045078,17466,15,True,,exact duplicate; retained first source row
SHP-00045078,36783,15,False,,exact duplicate; retained first source row
SHP-00001367,17484,15,True,,exact duplicate; retained first source row
SHP-00001367,49643,15,False,,exact duplicate; retained first source row
SHP-00015545,17499,14,True,,exact duplicate; retained first source row
SHP-00015545,30641,14,False,,exact duplicate; retained first source row
SHP-00019406,17511,15,True,,exact duplicate; retained first source row
SHP-00019406,70767,15,False,,exact duplicate; retained first source row
SHP-00076338,17523,14,True,,exact duplicate; retained first source row
SHP-00076338,27017,14,False,,exact duplicate; retained first source row
SHP-00038482,17567,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00038482,55269,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00073750,17573,15,True,,exact duplicate; retained first source row
SHP-00073750,38422,15,False,,exact duplicate; retained first source row
SHP-00079562,17584,15,True,,exact duplicate; retained first source row
SHP-00079562,24310,15,False,,exact duplicate; retained first source row
SHP-00033506,17662,15,True,,exact duplicate; retained first source row
SHP-00033506,80780,15,False,,exact duplicate; retained first source row
SHP-00012655,17676,15,True,,exact duplicate; retained first source row
SHP-00012655,41340,15,False,,exact duplicate; retained first source row
SHP-00080216,17683,14,True,,exact duplicate; retained first source row
SHP-00080216,67528,14,False,,exact duplicate; retained first source row
SHP-00000968,17687,15,True,,exact duplicate; retained first source row
SHP-00000968,69321,15,False,,exact duplicate; retained first source row
SHP-00060552,17688,14,True,,exact duplicate; retained first source row
SHP-00060552,53266,14,False,,exact duplicate; retained first source row
SHP-00002248,17702,14,True,,exact duplicate; retained first source row
SHP-00002248,18461,14,False,,exact duplicate; retained first source row
SHP-00024443,17721,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00024443,47402,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00012178,17723,14,True,,exact duplicate; retained first source row
SHP-00012178,48428,14,False,,exact duplicate; retained first source row
SHP-00066563,17736,15,True,,exact duplicate; retained first source row
SHP-00066563,48221,15,False,,exact duplicate; retained first source row
SHP-00009335,17768,15,True,,exact duplicate; retained first source row
SHP-00009335,84960,15,False,,exact duplicate; retained first source row
SHP-00085165,17784,15,True,,exact duplicate; retained first source row
SHP-00085165,22788,15,False,,exact duplicate; retained first source row
SHP-00012948,17788,15,True,,exact duplicate; retained first source row
SHP-00012948,36523,15,False,,exact duplicate; retained first source row
SHP-00085369,17808,15,True,,exact duplicate; retained first source row
SHP-00085369,49205,15,False,,exact duplicate; retained first source row
SHP-00014846,17812,15,True,,exact duplicate; retained first source row
SHP-00014846,32090,15,False,,exact duplicate; retained first source row
SHP-00023841,17818,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00023841,54815,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00008687,17839,15,True,,exact duplicate; retained first source row
